date,time,address,lat,long,nb_of_vehicles,vehicle_type,age,weather,surface,injury,meansev
26/01/11,12:00:00,"SOMERVILLE AVENUE ,Somerville,Massachusetts,USA",42.37726,-71.0892304,,,,,,0,5
26/01/11,23:01:00,"15 CHESTER STREET,Somerville,Massachusetts,USA",42.3937599,-71.1245678060085,,,,,,,
27/01/11,09:36:00,"61 STERLING STREET,Somerville,Massachusetts,USA",42.41149525,-71.1301882341782,,,,,,0,5
27/01/11,15:10:00,"32 CURTIS STREET,Somerville,Massachusetts,USA",42.40443795,-71.1267755,,,,,,,
29/01/11,07:15:00,"TEMPLE ROAD ,Somerville,Massachusetts,USA",42.3956752,-71.088955,,,,,,0,5
30/01/11,15:15:00,"HIGHLAND AVENUE ,Somerville,Massachusetts,USA",42.3956344,-71.1203257,,,,,,0,5
30/01/11,23:00:00,"GRANITE STREET ,Somerville,Massachusetts,USA",42.3830198,-71.1030633,,,,,,0,5
31/01/11,06:37:00,"302 MCGRATH HIGHWAY,Somerville,Massachusetts,USA",42.3790293,-71.0898791658023,,,,,,0,5
31/01/11,07:39:00,"7 LOWELL TERRACE,Somerville,Massachusetts,USA",42.3959056326531,-71.1042195918367,,,,,,0,5
31/01/11,15:38:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
01/02/11,15:27:00,"7 WASHINGTON STREET,Somerville,Massachusetts,USA",42.38226185,-71.0813557,,,,,,,
02/02/11,00:00:00,"CENTRAL STREET ,Somerville,Massachusetts,USA",42.3861039,-71.1050562,,,,,,,
03/02/11,10:28:00,"HOLLAND STREET Rte 31 W ,Somerville,Massachusetts,USA",42.3980013518519,-71.1238713333333,,,,,,,
04/02/11,02:47:00,"MEDFORD STREET ,Somerville,Massachusetts,USA",42.399562,-71.105364,,,,,,0,5
04/02/11,10:46:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
04/02/11,11:30:00,"WASHINGTON STREET ,Somerville,Massachusetts,USA",42.380706,-71.088501,,,,,,0,5
05/02/11,12:15:00,"FLINT STREET ,Somerville,Massachusetts,USA",42.384541,-71.087552,,,,,,0,5
05/02/11,13:00:00,"400 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.3807258,-71.1015952042622,,,,,,0,5
05/02/11,14:25:00,"WASHINGTON STREET ,Somerville,Massachusetts,USA",42.380706,-71.088501,,,,,,,
05/02/11,17:21:00,"54 UNION SQUARE,Somerville,Massachusetts,USA",42.3799382,-71.096175,,,,,,,
06/02/11,00:00:00,"MEDFORD STREET ,Somerville,Massachusetts,USA",42.399562,-71.105364,,,,,,0,5
06/02/11,17:06:00,"544 BROADWAY,Somerville,Massachusetts,USA",42.3976357272727,-71.105549,,,,,,0,5
07/02/11,13:58:00,"CEDAR STREET ,Somerville,Massachusetts,USA",42.3952273,-71.1102205,,,,,,0,5
07/02/11,23:49:00,"JOY STREET ,Somerville,Massachusetts,USA",42.379414,-71.08743,,,,,,0,5
08/02/11,08:31:00,"77 MERRIAM STREET,Somerville,Massachusetts,USA",42.3789809,-71.0917784028149,,,,,,0,5
08/02/11,10:33:00,"82 WILLOW AVENUE,Somerville,Massachusetts,USA",42.3939487,-71.1171769015754,,,,,,0,5
08/02/11,11:57:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
08/02/11,15:52:00,"PURITAN ROAD ,Somerville,Massachusetts,USA",42.3968946,-71.0872719,,,,,,0,5
09/02/11,08:21:00,"34 HEATH STREET,Somerville,Massachusetts,USA",42.394159,-71.0940776751468,,,,,,0,5
09/02/11,08:23:00,"LOWELL STREET ,Somerville,Massachusetts,USA",42.3863385,-71.1106485,,,,,,0,5
10/02/11,10:56:00,"128 RODGERS AVE,Somerville,Massachusetts,USA",NA,NA,,,,,,0,5
13/02/11,10:25:00,"BOW STREET ,Somerville,Massachusetts,USA",42.381065,-71.0972083,,,,,,0,5
13/02/11,13:45:00,"CEDAR STREET ,Somerville,Massachusetts,USA",42.3952273,-71.1102205,,,,,,,
14/02/11,10:23:00,"24 WALNUT STREET,Somerville,Massachusetts,USA",42.382159,-71.0964949155039,,,,,,0,5
14/02/11,14:10:00,"WARNER STREET ,Somerville,Massachusetts,USA",42.4012675,-71.1162387,,,,,,0,5
15/02/11,23:00:00,"220 WASHINGTON STREET,Somerville,Massachusetts,USA",42.37903225,-71.0923880894592,,,,,,0,5
17/02/11,07:20:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
18/02/11,02:25:00,"PEMBROKE STREET ,Somerville,Massachusetts,USA",42.390826,-71.100823,,,,,,0,5
18/02/11,14:08:00,"POWDER HOUSE BOULEVARD ,Somerville,Massachusetts,USA",42.408238,-71.130799,,,,,,0,5
18/02/11,20:45:00,"233 ELM STREET ,Somerville,Massachusetts,USA",42.3949456666667,-71.1214526666667,,,,,,0,5
20/02/11,18:38:00,"15 PURITAN ROAD,Somerville,Massachusetts,USA",42.3961067,-71.085959947644,,,,,,0,5
21/02/11,10:11:00,"POWDER HOUSE BOULEVARD ,Somerville,Massachusetts,USA",42.408238,-71.130799,,,,,,,
22/02/11,09:03:00,"35 MORELAND STREET,Somerville,Massachusetts,USA",42.39718325,-71.097501999807,,,,,,,
24/02/11,14:44:00,"WALNUT STREET ,Somerville,Massachusetts,USA",42.3864694,-71.093478,,,,,,0,5
25/02/11,02:00:00,"60 SUMMER STREET,Somerville,Massachusetts,USA",42.3839129,-71.1002137673102,,,,,,0,5
25/02/11,07:00:00,"CHERRY STREET ,Somerville,Massachusetts,USA",42.3899393,-71.1159427,,,,,,0,5
25/02/11,10:43:00,"5 MIDDLESEX AVENUE,Somerville,Massachusetts,USA",42.3907515,-71.081841,,,,,,0,5
26/02/11,11:25:00,"WASHINGTON STREET ,Somerville,Massachusetts,USA",42.380706,-71.088501,,,,,,0,5
26/02/11,02:00:00,"WEBSTER AVENUE ,Somerville,Massachusetts,USA",42.3787353,-71.0961219,,,,,,,
27/02/11,13:42:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
27/02/11,16:18:00,"WASHINGTON STREET ,Somerville,Massachusetts,USA",42.380706,-71.088501,,,,,,0,5
28/02/11,02:35:00,"111 ELM STREET,Somerville,Massachusetts,USA",42.39006815,-71.1171643648687,,,,,,,
28/02/11,07:05:00,"682 BROADWAY,Somerville,Massachusetts,USA",42.3995488,-71.1115911,,,,,,0,5
28/02/11,08:38:00,"HIGHLAND AVENUE ,Somerville,Massachusetts,USA",42.3956344,-71.1203257,,,,,,,
01/03/11,11:44:00,"PACKARD AVENUE ,Somerville,Massachusetts,USA",42.4069687,-71.121759,,,,,,,
01/03/11,18:24:00,"238 ELM STREET,Somerville,Massachusetts,USA",42.3950808181818,-71.1218046363636,,,,,,,
02/03/11,07:55:00,"SUMMER STREET ,Somerville,Massachusetts,USA",42.3818556,-71.0979813,,,,,,0,5
02/03/11,06:26:00,"275 BEACON STREET,Somerville,Massachusetts,USA",42.3837468,-71.1118456071379,,,,,,,
04/03/11,08:59:00,"411 HIGHLAND AVENUE,Somerville,Massachusetts,USA",42.39590752,-71.12074764,,,,,,,
06/03/11,03:30:00,"HIGHLAND AVENUE ,Somerville,Massachusetts,USA",42.3956344,-71.1203257,,,,,,0,5
07/03/11,15:45:00,"520 COLUMBIA STREET,Somerville,Massachusetts,USA",42.3760604,-71.0945901290015,,,,,,,
10/03/11,12:23:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,,
10/03/11,13:47:00,"BEACON STREET ,Somerville,Massachusetts,USA",42.3766261,-71.1043605,,,,,,0,5
11/03/11,02:30:00,"KIDDER AVENUE,Somerville,Massachusetts,USA",42.3977287,-71.1144225,,,,,,0,5
14/03/11,10:30:00,"MEDFORD STREET ,Somerville,Massachusetts,USA",42.399562,-71.105364,,,,,,0,5
14/03/11,11:43:00,"BEACON STREET ,Somerville,Massachusetts,USA",42.3766261,-71.1043605,,,,,,0,5
14/03/11,12:26:00,"SOMERVILLE AVENUE ,Somerville,Massachusetts,USA",42.37726,-71.0892304,,,,,,0,5
15/03/11,09:00:00,"COLLEGE AVENUE ,Somerville,Massachusetts,USA",42.405821,-71.117431,,,,,,,
15/03/11,13:49:00,"11 BOW STREET,Somerville,Massachusetts,USA",42.3808311,-71.0968378,,,,,,0,5
15/03/11,14:11:00,"152 BOSTON AVENUE,Somerville,Massachusetts,USA",42.39929235,-71.1113744244159,,,,,,0,5
15/03/11,14:14:00,"25 WEBSTER AVENUE,Somerville,Massachusetts,USA",42.3783508,-71.0963834117237,,,,,,0,5
15/03/11,16:50:00,"23 WASHINGTON STREET,Somerville,Massachusetts,USA",42.3820642,-71.0821326,,,,,,,
15/03/11,20:00:00,"218 SUMMER STREET,Somerville,Massachusetts,USA",42.38845455,-71.1109766721709,,,,,,,
16/03/11,08:13:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,,
16/03/11,08:57:00,"27 RICHARDSON STREET ,Somerville,Massachusetts,USA",42.395939,-71.1054301279793,,,,,,0,5
16/03/11,19:49:00,"WALNUT STREET ,Somerville,Massachusetts,USA",42.3864694,-71.093478,,,,,,,
16/03/11,10:20:00,"CAMERON AVENUE ,Somerville,Massachusetts,USA",42.3992041,-71.1282496,,,,,,,
17/03/11,23:16:00,"20 POWDER HOUSE BOULEVARD,Somerville,Massachusetts,USA",42.40153685,-71.118121441958,,,,,,0,5
17/03/11,23:30:00,"HIGHLAND AVENUE ,Somerville,Massachusetts,USA",42.3956344,-71.1203257,,,,,,,
21/03/11,16:24:00,"CENTRAL STREET ,Somerville,Massachusetts,USA",42.3861039,-71.1050562,,,,,,,
22/03/11,16:15:00,"257 ELM STREET,Somerville,Massachusetts,USA",42.3957255,-71.1219475,,,,,,0,5
22/03/11,18:44:00,"110 BROADWAY,Somerville,Massachusetts,USA",42.3874784,-71.0837711417631,,,,,,0,5
25/03/11,13:00:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
26/03/11,13:19:00,"23 CRAIGIE STREET,Somerville,Massachusetts,USA",42.3860743,-71.1120653664948,,,,,,0,5
26/03/11,14:04:00,"60 CAMERON AVENUE,Somerville,Massachusetts,USA",42.39903055,-71.1280928979561,,,,,,0,5
27/03/11,05:20:00,"SOMERVILLE AVENUE ,Somerville,Massachusetts,USA",42.37726,-71.0892304,,,,,,0,5
27/03/11,18:29:00,"CALVIN STREET ,Somerville,Massachusetts,USA",42.3777349,-71.1041406,,,,,,0,5
29/03/11,01:36:00,"143 SUMMER STREET,Somerville,Massachusetts,USA",42.38600865,-71.1044627245728,,,,,,0,5
29/03/11,17:49:00,"237 POWDER HOUSE BOULEVARD,Somerville,Massachusetts,USA",42.4073031,-71.12953555,,,,,,0,5
30/03/11,00:00:00,"PROSPECT STREET,Somerville,Massachusetts,USA",42.3773363,-71.0953614,,,,,,0,5
31/03/11,13:36:00,"PUTNAM AVENUE ,Somerville,Massachusetts,USA",42.3973574,-71.0867422,,,,,,0,5
01/04/11,08:50:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,,
01/04/11,12:08:00,"VINAL AVENUE ,Somerville,Massachusetts,USA",42.3842992,-71.0971361,,,,,,,
02/04/11,14:50:00,"52 SPRINGFIELD STREET,Somerville,Massachusetts,USA",42.37585665,-71.0999641809859,,,,,,,
03/04/11,20:54:00,"CUTTER AVENUE ,Somerville,Massachusetts,USA",42.3945141,-71.1201734,,,,,,0,5
04/04/11,02:11:00,"BUCKINGHAM STREET ,Somerville,Massachusetts,USA",42.376147,-71.1036603,,,,,,0,5
06/04/11,11:00:00,"WARREN AVENUE,Somerville,Massachusetts,USA",42.3816919,-71.0949097,,,,,,0,5
06/04/11,00:00:00,"BEACON STREET ,Somerville,Massachusetts,USA",42.3766261,-71.1043605,,,,,,,
07/04/11,21:52:00,"29 MYSTIC AVENUE,Somerville,Massachusetts,USA",42.38755335,-71.0779997004248,,,,,,,
08/04/11,07:43:00,"1364 BROADWAY,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,,
09/04/11,09:50:00,"HOLLAND STREET ,Somerville,Massachusetts,USA",42.3998635,-71.1252421,,,,,,0,5
11/04/11,07:10:00,"85 BOSTON STREET,Somerville,Massachusetts,USA",42.38345565,-71.0945917744839,,,,,,0,5
12/04/11,18:18:00,"771 BROADWAY,Somerville,Massachusetts,USA",42.4010631,-71.1148488192842,,,,,,0,5
13/04/11,15:02:00,"MORRISON AVENUE ,Somerville,Massachusetts,USA",42.3968292,-71.1185843,,,,,,,
13/04/11,21:45:00,"583 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.3838891,-71.1086059828826,,,,,,0,5
14/04/11,11:04:00,"DANE STREET,Somerville,Massachusetts,USA",42.3798716,-71.104408,,,,,,0,5
15/04/11,12:25:00,"15 UNION SQUARE,Somerville,Massachusetts,USA",42.3797314285714,-71.0963454285714,,,,,,,
15/04/11,13:25:00,"101 LINWOOD STREET,Somerville,Massachusetts,USA",42.37835415,-71.087298371785,,,,,,0,5
15/04/11,15:25:00,"9 FRANKLIN STREET,Somerville,Massachusetts,USA",42.3866164,-71.0830037002132,,,,,,0,5
16/04/11,18:33:00,"CENTRAL STREET ,Somerville,Massachusetts,USA",42.3861039,-71.1050562,,,,,,0,5
19/04/11,09:43:00,"COLLEGE AVENUE ,Somerville,Massachusetts,USA",42.405821,-71.117431,,,,,,0,5
19/04/11,12:51:00,"80 WEBSTER AVENUE,Somerville,Massachusetts,USA",42.3746940769231,-71.0947675384615,,,,,,0,5
19/04/11,15:40:00,"WASHINGTON STREET ,Somerville,Massachusetts,USA",42.380706,-71.088501,,,,,,0,5
19/04/11,21:02:00,"STURTEVANT STREET,Somerville,Massachusetts,USA",42.3929539,-71.0813417,,,,,,0,5
20/04/11,15:07:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,,
21/04/11,22:39:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,,
23/04/11,08:04:00,"PROSPECT HILL PARKWAY,Somerville,Massachusetts,USA",42.3813527,-71.0935892,,,,,,0,5
25/04/11,21:50:00,"854 BROADWAY,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
26/04/11,12:15:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
26/04/11,17:17:00,"MIDDLESEX AVENUE ,Somerville,Massachusetts,USA",42.3960478,-71.0839427,,,,,,,
26/04/11,22:34:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
27/04/11,21:07:00,"61 TUFTS STREET,Somerville,Massachusetts,USA",42.3832537,-71.0893711914085,,,,,,,
03/05/11,15:57:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,,
03/05/11,18:01:00,"93 ELM STREET,Somerville,Massachusetts,USA",42.3894852,-71.1166300541846,,,,,,,
03/05/11,20:29:00,"LOVELL STREET ,Somerville,Massachusetts,USA",42.4026918,-71.1256753,,,,,,,
03/05/11,07:51:00,"SOMERVILLE AVENUE ,Somerville,Massachusetts,USA",42.37726,-71.0892304,,,,,,,
04/05/11,03:08:00,"SOMERVILLE AVENUE ,Somerville,Massachusetts,USA",42.37726,-71.0892304,,,,,,0,5
04/05/11,15:43:00,"PORTER STREET ,Somerville,Massachusetts,USA",42.390797,-71.110491,,,,,,,
04/05/11,16:37:00,"2 UNION SQUARE,Somerville,Massachusetts,USA",42.37906685,-71.0950920140673,,,,,,,
04/05/11,16:45:00,"10 CUTTER STREET,Somerville,Massachusetts,USA",42.38699005,-71.0834110556897,,,,,,0,5
04/05/11,18:55:00,"1366 BROADWAY,Somerville,Massachusetts,USA",42.4056384,-71.1329109,,,,,,,
04/05/11,15:33:00,"CENTRAL STREET ,Somerville,Massachusetts,USA",42.3861039,-71.1050562,,,,,,,
06/05/11,15:25:00,"50 CRAIGIE STREET,Somerville,Massachusetts,USA",42.38716565,-71.111994830646,,,,,,0,5
06/05/11,18:18:00,"371 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.3811681,-71.0991017,,,,,,0,5
06/05/11,22:52:00,"490 BROADWAY,Somerville,Massachusetts,USA",42.3971311040687,-71.1039438433782,,,,,,,
06/05/11,12:49:00,"PROSPECT STREET ,Somerville,Massachusetts,USA",42.3773363,-71.0953614,,,,,,,
07/05/11,04:00:00,"WASHINGTON STREET ,Somerville,Massachusetts,USA",42.380706,-71.088501,,,,,,0,5
07/05/11,11:33:00,"16 BEACON STREET,Somerville,Massachusetts,USA",42.37474665,-71.1025549455333,,,,,,0,5
07/05/11,23:16:00,"58 MAIN STREET,Somerville,Massachusetts,USA",42.39713675,-71.0992175895692,,,,,,0,5
08/05/11,17:48:00,"299 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.3795368387819,-71.0956166705393,,,,,,0,5
09/05/11,11:31:00,"725 BROADWAY,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
11/05/11,08:01:00,"ELM STREET ,Somerville,Massachusetts,USA",42.3929743,-71.1203776,,,,,,0,5
11/05/11,17:11:00,"ELM STREET ,Somerville,Massachusetts,USA",42.3929743,-71.1203776,,,,,,,
12/05/11,01:50:00,"GROVE STREET ,Somerville,Massachusetts,USA",42.3967941,-71.1198124,,,,,,,
12/05/11,18:18:00,"POWDER HOUSE BOULEVARD ,Somerville,Massachusetts,USA",42.408238,-71.130799,,,,,,,
13/05/11,18:44:00,"179 WASHINGTON STREET,Somerville,Massachusetts,USA",42.38019115,-71.0904246950315,,,,,,0,5
13/05/11,09:15:00,"243 ELM STREET,Somerville,Massachusetts,USA",42.395246,-71.1216384,,,,,,0,5
13/05/11,17:51:00,"295 BEACON STREET,Somerville,Massachusetts,USA",42.38380365,-71.11288341,,,,,,,
14/05/11,08:45:00,"FLINT STREET ,Somerville,Massachusetts,USA",42.384541,-71.087552,,,,,,0,5
15/05/11,14:30:00,"473 BROADWAY,Somerville,Massachusetts,USA",42.39705025,-71.1026806120251,,,,,,0,5
15/05/11,22:28:00,"SCHOOL STREET ,Somerville,Massachusetts,USA",42.385866,-71.09939,,,,,,,
17/05/11,09:14:00,"HIGHLAND AVENUE ,Somerville,Massachusetts,USA",42.3956344,-71.1203257,,,,,,0,5
17/05/11,12:05:00,"MEDFORD STREET ,Somerville,Massachusetts,USA",42.399562,-71.105364,,,,,,,
17/05/11,21:04:00,"HAMLET STREET ,Somerville,Massachusetts,USA",42.3834089,-71.0934165,,,,,,,
17/05/11,22:28:00,"DANA STREET ,Somerville,Massachusetts,USA",42.388034,-71.090001,,,,,,0,5
17/05/11,09:43:00,"COLUMBIA STREET ,Somerville,Massachusetts,USA",42.375508,-71.094088,,,,,,,
18/05/11,00:00:00,"TEMPLE ROAD ,Somerville,Massachusetts,USA",42.3956752,-71.088955,,,,,,0,5
19/05/11,18:30:00,"37 PAULINA STREET,Somerville,Massachusetts,USA",42.4005775102041,-71.1245669591837,,,,,,0,5
20/05/11,12:15:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
20/05/11,14:15:00,"MEDFORD STREET ,Somerville,Massachusetts,USA",42.399562,-71.105364,,,,,,0,5
21/05/11,14:07:00,"SUMMER STREET ,Somerville,Massachusetts,USA",42.3818556,-71.0979813,,,,,,0,5
21/05/11,17:18:00,"HIGHLAND AVENUE ,Somerville,Massachusetts,USA",42.3956344,-71.1203257,,,,,,0,5
21/05/11,12:30:00,"WEBSTER AVENUE,Somerville,Massachusetts,USA",42.3787353,-71.0961219,,,,,,,
23/05/11,15:09:00,"113 MORELAND STREET,Somerville,Massachusetts,USA",42.39948455,-71.0953984500474,,,,,,0,5
25/05/11,13:51:00,"20 GROVE STREET,Somerville,Massachusetts,USA",42.3954463,-71.12093735,,,,,,0,5
26/05/11,14:45:00,"PEARL STREET ,Somerville,Massachusetts,USA",42.3875513,-71.0937676,,,,,,0,5
27/05/11,10:03:00,"MORRISON AVENUE ,Somerville,Massachusetts,USA",42.3968292,-71.1185843,,,,,,,
27/05/11,22:29:00,"55 DAVIS SQUARE,Somerville,Massachusetts,USA",42.39664915,-71.1230294996581,,,,,,0,5
28/05/11,08:35:00,"COLLEGE AVENUE ,Somerville,Massachusetts,USA",42.405821,-71.117431,,,,,,0,5
30/05/11,16:05:00,"350 BROADWAY,Somerville,Massachusetts,USA",42.3932488,-71.0952433777576,,,,,,,
01/06/11,10:36:00,"SOMERVILLE AVENUE ,Somerville,Massachusetts,USA",42.37726,-71.0892304,,,,,,0,5
03/06/11,00:00:00,"SUMMER STREET ,Somerville,Massachusetts,USA",42.3818556,-71.0979813,,,,,,0,5
03/06/11,17:00:00,"76 MIDDLESEX AVENUE,Somerville,Massachusetts,USA",42.3936621041667,-71.0834462916667,,,,,,0,5
04/06/11,00:00:00,"499 BROADWAY,Somerville,Massachusetts,USA",42.397389,-71.104199,,,,,,0,5
04/06/11,02:50:00,"73 HUDSON STREET,Somerville,Massachusetts,USA",42.39064215,-71.1066212391586,,,,,,0,5
04/06/11,19:01:00,"VERNON STREET,Somerville,Massachusetts,USA",42.39307,-71.105014,,,,,,,
05/06/11,12:53:00,"POWDER HOUSE BOULEVARD ,Somerville,Massachusetts,USA",42.408238,-71.130799,,,,,,,
07/06/11,11:22:00,"SOMERVILLE AVENUE ,Somerville,Massachusetts,USA",42.37726,-71.0892304,,,,,,,
07/06/11,23:20:00,"16 FLORENCE STREET,Somerville,Massachusetts,USA",42.38249885,-71.0833073545387,,,,,,0,5
07/06/11,00:00:00,"PROSPECT STREET ,Somerville,Massachusetts,USA",42.3773363,-71.0953614,,,,,,0,5
08/06/11,16:20:00,"WILLOW AVENUE ,Somerville,Massachusetts,USA",42.397187,-71.114689,,,,,,,
11/06/11,15:54:00,"1 UNION SQUARE,Somerville,Massachusetts,USA",42.37906685,-71.0950920140673,,,,,,,
13/06/11,14:42:00,"318 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.38026205,-71.0977189022917,,,,,,,
14/06/11,09:51:00,"343 BROADWAY,Somerville,Massachusetts,USA",42.39365335,-71.0944218654655,,,,,,,
14/06/11,14:00:00,"273 WASHINGTON STREET,Somerville,Massachusetts,USA",42.3797491,-71.0975195877805,,,,,,,
14/06/11,19:34:00,"40 CAMERON AVENUE,Somerville,Massachusetts,USA",42.3995939,-71.1274886345488,,,,,,,
15/06/11,07:53:00,"94 HIGHLAND AVENUE,Somerville,Massachusetts,USA",42.3866108,-71.0986055613813,,,,,,0,5
15/06/11,08:25:00,"1370 BROADWAY,Somerville,Massachusetts,USA",42.4054211,-71.1337142413512,,,,,,0,5
16/06/11,01:50:00,"102 PROSPECT STREET,Somerville,Massachusetts,USA",42.3751616,-71.0965212015393,,,,,,0,5
16/06/11,18:53:00,"170 NORTH STREET,Somerville,Massachusetts,USA",42.41122705,-71.1280109052364,,,,,,0,5
18/06/11,00:00:00,"CROSS STREET,Somerville,Massachusetts,USA",42.3827209,-71.0900879,,,,,,0,5
23/06/11,14:35:00,"67 PARK STREET,Somerville,Massachusetts,USA",42.38075715,-71.1083579234142,,,,,,0,5
24/06/11,13:36:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,,
24/06/11,14:32:00,"125 CENTRAL STREET,Somerville,Massachusetts,USA",42.39146715,-71.1010324493599,,,,,,,
26/06/11,15:16:00,"57 GRANT STREET,Somerville,Massachusetts,USA",42.393148,-71.0893816457873,,,,,,0,5
27/06/11,09:00:00,"150 LINWOOD STREET,Somerville,Massachusetts,USA",42.3785472308949,-71.0882361529748,,,,,,0,5
27/06/11,18:02:00,"ELM STREET ,Somerville,Massachusetts,USA",42.3929743,-71.1203776,,,,,,,
27/06/11,19:30:00,"TEMPLE STREET ,Somerville,Massachusetts,USA",42.394821,-71.091689,,,,,,0,5
27/06/11,20:37:00,"SOMERVILLE AVENUE ,Somerville,Massachusetts,USA",42.37726,-71.0892304,,,,,,,
28/06/11,10:01:00,"COLLEGE AVENUE ,Somerville,Massachusetts,USA",42.405821,-71.117431,,,,,,0,5
29/06/11,08:19:00,"281 MEDFORD STREET,Somerville,Massachusetts,USA",42.3850575,-71.0927741975007,,,,,,0,5
01/07/11,12:00:00,"HIGHLAND AVENUE ,Somerville,Massachusetts,USA",42.3956344,-71.1203257,,,,,,0,5
01/07/11,15:10:00,"1098 BROADWAY,Somerville,Massachusetts,USA",42.4024696,-71.1259619153075,,,,,,0,5
01/07/11,19:00:00,"157 ELM STREET,Somerville,Massachusetts,USA",42.391878,-71.1191127872653,,,,,,0,5
01/07/11,20:59:00,"DANE STREET ,Somerville,Massachusetts,USA",42.3798716,-71.104408,,,,,,,
03/07/11,20:37:00,"WASHINGTON STREET ,Somerville,Massachusetts,USA",42.380706,-71.088501,,,,,,0,5
04/07/11,21:49:00,"SOMERVILLE AVENUE ,Somerville,Massachusetts,USA",42.37726,-71.0892304,,,,,,0,5
05/07/11,17:46:00,"HOLLAND STREET,Somerville,Massachusetts,USA",42.3998635,-71.1252421,,,,,,0,5
05/07/11,18:00:00,"720 BRISTOL ROAD ,Somerville,Massachusetts,USA",42.4002395,-71.1128141,,,,,,0,5
06/07/11,20:11:00,"WILLOUGHBY STREET ,Somerville,Massachusetts,USA",42.3895947,-71.1016802,,,,,,,
07/07/11,16:33:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
07/07/11,18:49:00,"34 COLLEGE AVENUE,Somerville,Massachusetts,USA",42.3977368,-71.1217243,,,,,,0,5
08/07/11,13:58:00,"357 SOMERVILLE AVENUE,Somerville,Massachusetts,USA",42.3811323,-71.0987713558823,,,,,,,
09/07/11,14:47:00,"288 CEDAR STREET,Somerville,Massachusetts,USA",42.39796,-71.1084949908787,,,,,,0,5
12/07/11,16:30:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
12/07/11,16:30:00,"CURTIS STREET ,Somerville,Massachusetts,USA",42.404314,-71.126589,,,,,,0,5
12/07/11,23:51:00,"20 ASH AVENUE,Somerville,Massachusetts,USA",42.39825405,-71.0959932528619,,,,,,0,5
14/07/11,21:26:00,"BEACON STREET ,Somerville,Massachusetts,USA",42.3766261,-71.1043605,,,,,,,
15/07/11,16:32:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
15/07/11,17:24:00,"MYSTIC AVENUE Rte 38 S,Somerville,Massachusetts,USA",42.386832,-71.077649,,,,,,0,5
16/07/11,11:16:00,"HORACE STREET ,Somerville,Massachusetts,USA",42.3749133,-71.0894391,,,,,,0,5
16/07/11,13:03:00,"DAY STREET ,Somerville,Massachusetts,USA",42.3949116,-71.1247513,,,,,,0,5
16/07/11,23:16:00,"HORACE STREET ,Somerville,Massachusetts,USA",42.3749133,-71.0894391,,,,,,,
17/07/11,13:30:00,"15 HILL STREET,Somerville,Massachusetts,USA",42.4041063,-71.1275688675325,,,,,,,
17/07/11,20:30:00,"366 BROADWAY,Somerville,Massachusetts,USA",42.393927,-71.0964333813877,,,,,,0,5
17/07/11,21:15:00,"BRADLEY STREET ,Somerville,Massachusetts,USA",42.3888305,-71.0941087,,,,,,,
18/07/11,19:32:00,"52 BRASTOW AVENUE,Somerville,Massachusetts,USA",42.38940675,-71.1113072621131,,,,,,0,5
19/07/11,01:26:00,"144 HIGHLAND AVENUE,Somerville,Massachusetts,USA",42.3879712,-71.1027650083211,,,,,,0,5
19/07/11,15:20:00,"BROADWAY ,Somerville,Massachusetts,USA",42.3862771,-71.078707,,,,,,0,5
